Id,Year,SECTION_ID,Baujahr,GEOPOINT_ID,Haltungslaenge,Mittlere_Tiefe,Kanalart,Wasserschutzzone,Lage_im_Verkehrsraum,Grundwasserstand,Materialart,Materialgruppe,Cluster_Name,Profilart,Profilbreite,Profilhoehe,Erneuerung,SUBS_CLASS,PRIO_CLASS,SUBSTANZ,Prioritaet,ENTSCHEIDUNG_KUBUS_C,ENTSCHEIDUNG_STRATEGIE,Ausgabe,RAD,RBW_AHK,Lat1,Lat2,Long1,Long2
2801,2016,271,1988,542,18.372,3.66,K,IIIa,B4,1,SB,Stahlbeton,Stahlbeton,DN,400,400,20789.76,1.56295167066,2.61,78.74,51.96,1,1,0.0,39,0.0,50.5379635951,50.5380281871,9.58549138569,9.58571450041
2826,2016,272,1988,544,23.608,3.06,K,IIIa,B4,2,SB,Stahlbeton,Stahlbeton,DN,400,400,26714.81,1.55894150936,1.8,78.82,35.69,1,1,0.0,39,0.0,50.5380328936,50.5381617306,9.58572641249,9.58597331179
2851,2016,273,1988,546,50.807,3.01,K,IIIa,B4,1,SB,Stahlbeton,Stahlbeton,DN,400,400,57493.2,1.53069350943,2.61,79.39,51.96,1,1,0.0,39,0.0,50.538167522,50.5384663053,9.58598410844,9.5865077594
2876,2016,274,1988,548,46.251,3.32,K,IIIa,B4,2,SB,Stahlbeton,Stahlbeton,DN,600,600,79357.47,1.88940845189,2.61,72.21,51.96,1,1,0.0,39,0.0,50.5384722785,50.5387446052,9.58651813509,9.58699280668
2901,2016,275,1988,550,51.916,4.25,K,IIIa,B5,2,SB,Stahlbeton,Stahlbeton,DN,900,900,120481.46,1.2718916438,3.21,84.56,63.97,1,1,0.0,39,0.0,50.5385425487,50.5387747116,9.58111421087,9.58173365396
2926,2016,276,1988,552,56.864,4.69,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,900,900,131964.28,0.53230245401,0.57,94.68,11.18,0,1,0.0,39,0.0,50.538779238,50.5390337497,9.58174570474,9.58242551798
2951,2016,277,1988,554,26.198,1.6,K,IIIa,GS,1,PVC,Kunststoff,Kunststoff,DN,200,200,14762.57,0.960781950411,0.96,90.39,19.13,1,1,0.0,39,0.0,50.5387929933,50.5386787304,9.58068353121,9.58099062742
2976,2016,278,1988,556,9.619,2.42,K,IIIa,GS,1,PVC,Kunststoff,Kunststoff,DN,200,200,6393.75,0.960781950411,0.96,90.39,19.13,1,1,0.0,39,0.0,50.538672042,50.538594691,9.58099731894,9.58100624695
3001,2016,279,1988,558,9.081,3.52,K,IIIa,B5,1,B,Beton,Beton,DN,300,300,8949.78,1.56794202095,1.73,78.64,34.19,1,1,0.0,39,0.0,50.5385874659,50.538543056,9.58101235328,9.58110265953
3026,2016,280,1988,560,34.392,5.07,K,IIIa,B5,2,SB,Stahlbeton,Stahlbeton,DN,900,900,79813.51,1.27192706697,1.41,84.56,27.95,1,1,0.0,39,0.0,50.5390380048,50.5391727215,9.58243784778,9.58285902844
3051,2016,281,1988,562,36.391,1.53,K,IIIa,GS,1,PVC,Kunststoff,Kunststoff,DN,200,200,20506.33,1.24757003687,1.07,85.05,21.47,1,1,0.0,39,0.0,50.5392192868,50.5389634882,9.58089951432,9.58060239245
3076,2016,282,1988,564,19.149,1.52,K,IIIa,GS,1,PVC,Kunststoff,Kunststoff,DN,200,200,10790.46,0.960781950411,0.96,90.39,19.13,1,1,0.0,39,0.0,50.5389555851,50.5387995096,9.58060017864,9.58067528521
3101,2016,283,1988,566,61.513,4.8,K,IIIa,B5,2,SB,Stahlbeton,Stahlbeton,DN,900,900,142753.22,2.31846548516,1.79,63.63,35.41,2,2,0.0,39,0.0,50.5391767054,50.5394227963,9.58287163722,9.58363330718
3126,2016,284,1988,568,50.646,1.46,K,IIIa,GS,1,PVC,Kunststoff,Kunststoff,DN,200,200,28539.02,1.24757003687,1.07,85.05,21.47,1,1,0.0,39,0.0,50.540550314,50.5401105122,9.58129409099,9.58117385332
3151,2016,285,1988,570,25.629,1.56,K,IIIa,GS,1,PVC,Kunststoff,Kunststoff,DN,200,200,14441.94,1.24757003687,1.07,85.05,21.47,1,1,0.0,39,0.0,50.540101622,50.539884223,9.58117120386,9.58110532358
3176,2016,286,1988,572,74.407,1.62,K,IIIa,GS,1,PVC,Kunststoff,Kunststoff,DN,200,200,41928.34,1.24757003687,1.07,85.05,21.47,1,1,0.0,39,0.0,50.5398753335,50.5392273528,9.58110253303,9.58090511708
3201,2016,287,1988,574,4.704,4.23,K,IIIa,B5,1,B,Beton,Beton,DN,300,300,5312.23,1.97594815514,1.11,70.48,22.22,2,2,0.0,39,0.0,50.5392026397,50.5391780195,9.58282540134,9.58286064605
3226,2016,288,1988,576,54.601,4.69,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,900,900,126712.54,1.355467139,1.24,82.89,24.42,1,1,0.0,39,0.0,50.5394267801,50.5396401168,9.5836459161,9.58432425234
3251,2016,289,1988,578,24.177,4.64,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,900,900,56107.56,1.355467139,1.24,82.89,24.42,1,1,0.0,39,0.0,50.539643379,50.5397009497,9.58433727582,9.58465171455
3276,2016,290,1988,580,46.345,3.27,K,IIIa,B4,1,SB,Stahlbeton,Stahlbeton,DN,600,600,79518.75,1.53069350943,2.61,79.39,51.96,1,1,0.0,39,0.0,50.5387498541,50.5389512953,9.58700414722,9.58756047046
3301,2016,291,1988,582,43.598,3.16,K,IIIa,B4,1,SB,Stahlbeton,Stahlbeton,DN,600,600,74805.45,1.40757963329,1.26,81.85,24.93,1,1,0.0,39,0.0,50.5389551888,50.5391041363,9.58757307846,9.58812704619
3326,2016,292,1988,584,17.827,2.16,K,II,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,14391.74,1.04853820209,1.11,89.03,21.77,0,1,0.0,39,0.0,50.5393293097,50.5392204264,9.585421561,9.58558638212
3351,2016,293,1984,586,43.881,2.2,KE,II,B5,1,SB,Stahlbeton,Stahlbeton,DN,800,800,77965.57,1.57851948102,1.69,78.43,33.42,1,1,0.0,35,0.0,50.5394470482,50.5391904355,9.58522333252,9.58560214079
3376,2016,294,1988,588,22.019,2.28,K,II,B5,1,STZ,Steinzeug,Steinzeug,DN,250,250,14636.03,2.21138672167,1.53,65.77,30.27,2,2,0.0,39,0.0,50.5394575176,50.5393359677,9.58524635188,9.58541203312
3401,2016,295,1963,590,7.021,2.64,K,IIIa,B5,1,B,Beton,Beton,DN,300,300,5668.05,4.33639338877,5.06,13.27,100.0,4,1,0.0,14,0.0,50.539887448,50.5399400189,9.59218106663,9.59216061304
3426,2016,296,2011,592,78.168,1.96,K,IIIa,B5,1,PP,Kunststoff,Kunststoff,DN,200,200,44047.67,0.101148230349,0.0,99.97,0.05,0,1,0.0,62,0.0,50.5357946137,50.5364741158,9.58466493637,9.58444205363
3451,2016,297,2011,594,24.293,2.37,K,IIIa,B5,1,PP,Kunststoff,Kunststoff,DN,200,200,16147.56,0.865229937522,1.0,91.35,20.01,1,1,0.0,62,0.0,50.5364815047,50.5366719442,9.58443740357,9.58430354089
3476,2016,298,2011,596,20.741,2.17,K,IIIa,B5,1,PP,Kunststoff,Kunststoff,DN,200,200,13786.54,0.0037548450521,0.0,99.96,0.07,0,1,0.0,62,0.0,50.5366788371,50.5367924165,9.58429377639,9.5840745072
3501,2016,299,1988,598,37.787,2.08,K,IIIa,B4,2,B,Beton,Beton,DN,300,300,30505.45,4.04437587906,5.06,19.11,100.0,4,1,0.0,39,0.0,50.5404015562,50.5404754874,9.59227009005,9.59277611264
3526,2016,300,1990,600,41.153,2.78,K,II,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,33222.82,1.59701918785,1.6,78.06,31.6,1,1,0.0,41,0.0,50.5415431843,50.5413392395,9.5906729851,9.59020546817
3551,2016,428,1992,856,5.698,1.8,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,300,300,3970.94,0.360850954862,0.61,98.38,4.04,0,1,0.0,43,0.0,50.5631109854,50.5631465051,9.60216800122,9.60213218174
3576,2016,435,1979,870,39.211,2.02,K,IIIa,B5,2,B,Beton,Beton,DN,300,300,31655.04,2.42546484062,3.33,61.49,66.24,2,2,0.0,30,0.0,50.5134757516,50.5136617402,9.60114977479,9.60160301221
3601,2016,436,1979,872,44.083,2.03,K,IIIa,B5,2,B,Beton,Beton,DN,300,300,35588.21,2.32056021732,4.15,63.59,82.66,2,2,0.0,30,0.0,50.513666897,50.5139037147,9.60161450232,9.60209545642
3626,2016,437,1979,874,51.599,2.31,K,IIIa,B5,2,B,Beton,Beton,DN,300,300,41655.87,2.26028463105,3.61,64.79,72.0,2,2,0.0,30,0.0,50.5139093233,50.5141977349,9.60210652925,9.60265851276
3651,2016,438,1979,876,51.741,2.57,K,IIIa,B5,2,B,Beton,Beton,DN,300,300,41770.51,2.95260499337,5.06,50.95,100.0,3,1,0.0,30,0.0,50.514203697,50.5145216158,9.60266902605,9.60318232258
3676,2016,439,1978,878,48.854,1.16,K,IIIa,B5,1,B,Beton,Beton,DN,400,400,39383.65,1.4661230916,4.15,80.68,82.78,1,1,0.0,29,0.0,50.5137497231,50.5141789729,9.60521384855,9.60516421631
3701,2016,440,1979,880,49.123,1.92,K,IIIa,B5,1,B,Beton,Beton,DN,400,400,39600.51,1.3911187585,1.48,82.18,29.57,1,1,0.0,30,0.0,50.514187787,50.5146118219,9.60516235436,9.60502595306
3726,2016,441,1978,882,36.505,2.28,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,29470.49,3.54834525441,4.12,35.97,82.11,3,1,0.0,29,0.0,50.5141972983,50.5144332344,9.60353968968,9.60387699192
3751,2016,442,1979,884,36.71,2.11,K,IIIa,B5,2,B,Beton,Beton,DN,300,300,29635.98,1.39746234022,1.63,82.05,32.2,1,1,0.0,30,0.0,50.5145282214,50.5147738384,9.60319185688,9.60351644789
3776,2016,443,1979,886,26.399,2.33,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,21311.91,2.61576818083,4.11,57.68,82.07,2,2,0.0,30,0.0,50.5144980849,50.5146221098,9.60276116815,9.60306207721
3801,2016,444,1978,888,36.33,2.0,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,29329.21,2.51316484844,2.89,59.74,57.62,2,2,0.0,29,0.0,50.5146266333,50.5147751961,9.60307426488,9.60351477263
3826,2016,445,1979,890,61.822,2.07,K,IIIa,B5,2,SB,Stahlbeton,Stahlbeton,DN,400,400,59791.15,3.2202493049,4.11,45.59,82.07,3,1,0.0,30,0.0,50.5147801728,50.5151329443,9.60352626092,9.60418200773
3851,2016,446,1978,892,41.538,2.28,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,33533.63,3.34793173653,2.89,39.56,57.62,3,1,0.0,29,0.0,50.5144402034,50.5147357587,9.6038858257,9.60422077533
3876,2016,447,1978,894,23.985,2.09,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,19363.09,4.14788069698,5.06,18.73,100.0,4,1,0.0,29,0.0,50.5147427194,50.5148976664,9.60422946807,9.60444420241
3901,2016,448,1978,896,18.887,2.02,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,15247.48,4.03769550038,3.74,19.25,74.29,4,1,0.0,29,0.0,50.5149030056,50.5149733874,9.60445513127,9.60468204528
3926,2016,449,1978,898,36.999,2.59,K,IIIa,B5,2,SB,Stahlbeton,Stahlbeton,DN,400,400,35783.58,3.22527747658,4.12,45.41,82.11,3,1,0.0,29,0.0,50.5151385533,50.5153360351,9.60419294006,9.6045954618
3951,2016,450,1978,900,56.354,2.7,K,IIIa,B5,2,SB,Stahlbeton,Stahlbeton,DN,400,400,54502.77,3.13053810365,5.06,46.08,100.0,3,1,0.0,29,0.0,50.5153416352,50.5156620172,9.60460638,9.60520645102
3976,2016,451,1979,902,46.52,2.0,K,IIIa,B5,1,B,Beton,Beton,DN,400,400,44991.82,2.2820503334,4.15,64.36,82.66,2,2,0.0,30,0.0,50.5146200317,50.5149715369,9.60502098032,9.60469202194
4001,2016,452,1978,904,55.473,2.05,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,400,400,53650.71,3.20748398812,5.06,45.96,100.0,3,1,0.0,29,0.0,50.5149782637,50.5152888282,9.60469380045,9.60528797298
4026,2016,453,1979,906,29.171,2.08,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,400,400,28212.73,3.23860628758,4.11,42.84,82.07,3,1,0.0,30,0.0,50.5152948897,50.5154754847,9.60529834707,9.60557685959
4051,2016,454,1979,908,51.891,2.67,K,IIIa,B5,2,SB,Stahlbeton,Stahlbeton,DN,400,400,50186.38,3.43766861854,5.06,36.87,100.0,3,1,0.0,30,0.0,50.5156648348,50.5156857056,9.60521803905,9.60593266806
4076,2016,455,1979,910,35.542,1.79,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,400,400,28652.18,3.19992583636,4.11,46.25,82.07,3,1,0.0,30,0.0,50.5154803713,50.515599927,9.60558834712,9.60603809075
4101,2016,456,1979,912,9.944,2.52,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,8027.79,1.80470721818,1.43,73.91,28.31,2,2,0.0,30,0.0,50.51574178,50.5156674977,9.60515784944,9.60520577353
4126,2016,457,1979,914,11.319,2.74,K,IIIa,B5,2,SB,Stahlbeton,Stahlbeton,DN,400,400,10947.17,3.19992583636,4.11,46.25,82.07,3,1,0.0,30,0.0,50.5156850649,50.5156594434,9.60594692002,9.6060884883
4151,2016,458,1979,916,19.37,2.04,K,IIIa,B5,2,SB,Stahlbeton,Stahlbeton,DN,300,300,15637.4,1.64373488082,3.27,77.13,65.05,1,1,0.0,30,0.0,50.5157863874,50.5157468673,9.60489646105,9.60514804097
4176,2016,459,1979,918,7.237,2.13,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,400,400,6999.26,2.58637581806,4.11,58.27,82.07,2,2,0.0,30,0.0,50.515605541,50.5156542999,9.60604803612,9.60609180763
4201,2016,460,1979,920,33.07,2.87,K,IIIa,B5,2,SB,Stahlbeton,Stahlbeton,DN,600,600,49097.38,2.26082600841,4.11,64.78,82.07,2,2,0.0,30,0.0,50.5156591924,50.5157211669,9.60610215283,9.60654398212
4226,2016,461,1992,922,68.525,4.52,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,77385.28,1.32248312478,2.26,83.55,45.04,1,1,0.0,43,0.0,50.5169801738,50.5172247303,9.60601178361,9.60688361416
4251,2016,462,1975,924,16.185,5.32,K,IIIa,B5,1,B,Beton,Beton,DN,300,300,18277.72,0.719762008213,0.73,92.8,14.12,0,1,0.0,26,0.0,50.5169142592,50.516976283,9.60580833006,9.60599905305
4276,2016,463,1992,926,9.971,4.61,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,11260.25,0.488537123444,0.53,95.11,10.41,0,1,0.0,43,0.0,50.516762198,50.5167672869,9.60583458027,9.60596098683
4301,2016,464,1992,928,11.109,4.48,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,12545.39,1.28307736939,1.42,84.34,28.07,1,1,0.0,43,0.0,50.5167715506,50.5168526587,9.60597118316,9.60603568159
4326,2016,465,1992,930,13.742,5.08,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,15518.84,1.87297891931,1.35,72.54,26.83,2,2,0.0,43,0.0,50.5168611016,50.5169739052,9.60603776445,9.60600663952
4351,2016,466,1992,932,23.749,3.48,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,23405.83,0.488537123444,0.53,95.11,10.41,0,1,0.0,43,0.0,50.5163057918,50.5163824563,9.60319369114,9.60349118796
4376,2016,467,1992,934,26.122,3.37,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,25744.54,0.488537123444,0.53,95.11,10.41,0,1,0.0,43,0.0,50.5163859593,50.5164684266,9.60350418121,9.60383405407
4401,2016,468,1992,936,88.635,3.6,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,87354.22,1.22942362741,1.35,85.41,26.83,1,1,0.0,43,0.0,50.5164718755,50.5167794485,9.60384707489,9.60498512408
4426,2016,469,1992,938,13.845,3.46,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,13644.94,0.488537123444,0.53,95.11,10.41,0,1,0.0,43,0.0,50.5162397217,50.5163140972,9.60372214564,9.60386077512
4451,2016,470,1992,940,13.739,3.51,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,13540.47,0.488537123444,0.53,95.11,10.41,0,1,0.0,43,0.0,50.5163208195,50.516432265,9.60386514887,9.6038235357
4476,2016,471,1992,942,4.127,3.4,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,4067.36,0.488537123444,0.53,95.11,10.41,0,1,0.0,43,0.0,50.5164403416,50.5164657212,9.60382342716,9.60384242628
4501,2016,472,1992,944,25.975,3.8,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,25599.66,0.488537123444,0.53,95.11,10.41,0,1,0.0,43,0.0,50.5167818067,50.5168233912,9.60499861071,9.60534477965
4526,2016,473,1975,946,33.398,4.35,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,37716.36,1.40045810048,1.46,81.99,28.87,1,1,0.0,26,0.0,50.5168255415,50.5169106389,9.60535846112,9.60579544784
4551,2016,474,1963,948,51.765,2.65,K,IIIa,B5,2,B,Beton,Beton,DN,300,300,41789.88,4.4561220041,4.51,10.88,89.48,4,1,0.0,14,0.0,50.5392495817,50.5391818346,9.59309074211,9.5923788308
4576,2016,475,1988,950,53.856,3.09,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,53077.78,1.50102668676,2.57,79.98,51.01,1,1,0.0,39,0.0,50.5391743636,50.5396419845,9.59418058624,9.5940385945
4601,2016,476,1988,952,61.101,3.06,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,60218.09,1.50102668676,2.57,79.98,51.01,1,1,0.0,39,0.0,50.539650892,50.5401830376,9.59403602508,9.59388740366
4626,2016,477,1990,954,48.369,2.72,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,39048.29,3.16452613714,2.55,45.06,50.82,3,1,0.0,41,0.0,50.5400952984,50.5400170229,9.59360529809,9.59294820852
4651,2016,478,1990,956,55.974,2.97,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,45187.81,3.16452613714,2.55,45.06,50.82,3,1,0.0,41,0.0,50.5400154745,50.5399451339,9.59293437321,9.59216636431
4676,2016,479,1988,958,48.709,2.11,K,IIIa,B4,1,SB,Stahlbeton,Stahlbeton,DN,900,900,86543.72,1.355467139,1.24,82.89,24.42,1,1,0.0,39,0.0,50.5405163509,50.5406815589,9.59278181823,9.59340317188
4701,2016,480,1988,960,4.288,2.35,K,IIIa,B4,1,B,Beton,Beton,DN,300,300,3461.7,4.04527005931,5.06,19.09,100.0,4,1,0.0,39,0.0,50.5404808358,50.540510174,9.59278192343,9.59277623696
4726,2016,481,1988,962,6.991,2.1,K,IIIa,B4,1,SB,Stahlbeton,Stahlbeton,RE,1800,400,16778.75,2.12672533704,5.06,67.47,100.0,2,2,0.0,39,0.0,50.5406869013,50.5407308802,9.59341368213,9.59346276679
4751,2016,482,1990,964,9.584,2.16,K,IIIa,B4,1,SB,Stahlbeton,Stahlbeton,DN,900,900,17028.37,2.33514863124,1.73,63.3,34.27,2,2,0.0,41,0.0,50.5407347803,50.5407388313,9.59347395047,9.59359490286
4776,2016,483,1990,966,13.318,2.51,K,IIIa,B4,2,SB,Stahlbeton,Stahlbeton,DN,900,900,23662.76,2.38549031556,1.73,62.29,34.27,2,2,0.0,41,0.0,50.540739299,50.5407448891,9.59360900709,9.59378260424
4801,2016,484,1988,968,6.629,3.5,K,IIIa,B4,1,SB,Stahlbeton,Stahlbeton,DN,900,900,13744.9,1.355467139,1.24,82.89,24.42,1,1,0.0,39,0.0,50.5407453575,50.5407468388,9.59379656736,9.59384116726
4826,2016,485,1988,970,58.734,2.7,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,47415.96,1.76738751908,3.1,74.65,61.85,1,1,0.0,39,0.0,50.5401918537,50.5407041399,9.59388511529,9.59375273866
4851,2016,486,1988,972,4.869,2.64,K,IIIa,B4,1,SB,Stahlbeton,Stahlbeton,DN,300,300,3930.74,2.34920398395,2.57,63.02,51.06,2,2,0.0,39,0.0,50.5407123006,50.5407413662,9.59375552249,9.59378565063
4876,2016,487,1984,974,16.111,3.53,KE,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,700,700,29625.71,1.61705623994,5.06,77.66,100.0,1,1,0.0,35,0.0,50.540787134,50.5409226249,9.59371316497,9.59369596939
4901,2016,488,1984,976,94.299,1.9,KE,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,700,700,126228.64,2.35044852857,1.94,62.99,38.42,2,2,0.0,35,0.0,50.5409308823,50.5416239612,9.59369917781,9.59444116306
4926,2016,489,1983,978,4.301,3.5,K,IIIa,B5,2,SB,Stahlbeton,Stahlbeton,DN,400,400,4867.01,3.16942796607,2.56,44.92,50.97,3,1,0.0,34,0.0,50.5407673224,50.5407496933,9.59440583904,9.59444328365
4951,2016,490,1983,980,51.378,3.66,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,400,400,58139.34,4.06698739166,2.56,18.66,50.97,4,1,0.0,34,0.0,50.5407475601,50.5408010343,9.59445595806,9.59516197258
4976,2016,491,1983,982,51.311,3.68,K,IIIa,B5,1,B,Beton,Beton,DN,400,400,58063.53,2.45789045158,5.06,60.84,100.0,2,2,0.0,34,0.0,50.5408020421,50.5408526455,9.59517594251,9.59588149912
5001,2016,492,1983,984,51.484,3.61,K,IIIa,B5,1,B,Beton,Beton,DN,400,400,58259.29,2.45649576659,2.69,60.87,53.49,2,2,0.0,34,0.0,50.540853734,50.5409129534,9.59589548422,9.59660185671
5026,2016,493,1983,986,51.372,3.26,K,IIIa,B5,1,B,Beton,Beton,DN,400,400,58132.56,2.48180073961,2.56,60.36,50.89,2,2,0.0,34,0.0,50.5409141408,50.5409748947,9.5966158431,9.59732026104
5051,2016,494,1983,988,28.829,2.48,K,IIIa,B5,1,B,Beton,Beton,DN,400,400,27881.97,3.07325776089,3.42,47.8,67.98,3,1,0.0,34,0.0,50.5409766223,50.5410346203,9.59733411316,9.59771615308
5076,2016,495,1983,990,26.23,2.01,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,400,400,25368.34,1.647421443,1.71,77.05,33.73,1,1,0.0,34,0.0,50.5410362579,50.5410704059,9.59773000409,9.59808197992
5101,2016,496,1983,992,51.571,1.89,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,400,400,41573.96,1.59720248297,1.71,78.06,33.73,1,1,0.0,34,0.0,50.5410715033,50.5411224208,9.59809595113,9.59880518821
5126,2016,497,1983,994,56.676,1.6,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,400,400,45689.36,3.22036683209,2.63,43.39,52.25,3,1,0.0,34,0.0,50.5411774188,50.5412679218,9.59954199815,9.600314655
5151,2016,498,1983,996,51.567,1.7,K,IIIa,B5,1,SB,Stahlbeton,Stahlbeton,DN,400,400,41570.74,2.45924915425,2.63,60.82,52.25,2,2,0.0,34,0.0,50.5411234281,50.5411760519,9.59881917243,9.59952800934
5176,2016,499,2001,998,54.919,1.62,K,KW,GS,1,SB/L,Liner,Renovierung,DN,400,400,44272.95,1.07321374942,1.16,88.54,23.12,1,1,0.0,52,0.0,50.5412692886,50.5413245378,9.60032864386,9.60108462607
5201,2016,500,1982,1000,53.856,2.69,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,43477.95,3.28184192849,2.94,41.54,58.58,3,1,0.0,33,0.0,50.5393726991,50.5397685287,9.60401551971,9.60442840348
5226,2016,501,1982,1002,33.894,3.52,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,33404.23,4.03635432445,5.06,19.27,100.0,4,1,0.0,33,0.0,50.539775861,50.5400143671,9.60443654114,9.60471127883
5251,2016,502,1982,1004,43.958,3.29,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,43322.81,3.39484199443,4.13,38.15,82.29,3,1,0.0,33,0.0,50.5400217907,50.5403515992,9.6047191355,9.60503484097
5276,2016,503,1982,1006,48.774,2.54,K,KW,B5,2,SB,Stahlbeton,Stahlbeton,DN,300,300,39375.25,2.423876424,4.14,61.52,82.64,2,2,0.0,33,0.0,50.5392716364,50.5396479602,9.60571320561,9.60603839971
5301,2016,504,1982,1008,6.358,2.37,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,5132.81,0.605431805193,0.7,93.95,13.53,0,1,0.0,33,0.0,50.539248681,50.5392661129,9.60563279758,9.60570312943
5326,2016,505,1990,1010,31.297,3.54,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,30844.76,2.27708937167,4.12,64.46,82.09,2,2,0.0,41,0.0,50.5393822147,50.5392491974,9.60524686313,9.60561996225
5351,2016,506,1982,1012,46.458,2.17,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,37505.54,2.3161611973,3.01,63.68,59.88,2,2,0.0,33,0.0,50.5396559292,50.540018288,9.60604512043,9.60634219851
5376,2016,507,1982,1014,41.356,1.95,K,KW,B5,2,SB,Stahlbeton,Stahlbeton,DN,300,300,28821.0,3.19302083975,5.06,44.21,100.0,3,1,0.0,33,0.0,50.5390222116,50.5392020613,9.60624111483,9.60574659259
5401,2016,508,1982,1016,41.47,4.5,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,46832.07,2.44769950506,5.06,61.05,100.0,2,2,0.0,33,0.0,50.5389178772,50.5387357761,9.60654391778,9.60703839103
5426,2016,509,1982,1018,7.372,2.18,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,5951.42,0.605431805193,0.7,93.95,13.53,0,1,0.0,33,0.0,50.5392085793,50.5392633697,9.60573836409,9.60571182965
5451,2016,510,1982,1020,11.544,2.92,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,9319.47,2.92272599299,1.5,51.55,29.72,3,1,0.0,33,0.0,50.5403581066,50.5404137606,9.60504422427,9.6051647081
5476,2016,511,1981,1022,8.061,1.36,K,KW,B5,1,B,Beton,Beton,DN,300,300,5617.71,1.53321648076,2.59,79.34,51.33,1,1,0.0,32,0.0,50.5400229023,50.5400320118,9.6063524185,9.60645099659
5501,2016,512,1981,1024,24.616,0.78,K,KW,B5,1,B,Beton,Beton,DN,300,300,17154.89,3.12018142723,4.13,46.39,82.39,3,1,0.0,32,0.0,50.539861171,50.5397394615,9.60675041203,9.60702364285
5526,2016,513,1981,1026,38.986,1.44,K,KW,B5,2,SB,Stahlbeton,Stahlbeton,DN,600,600,49496.63,3.24576132933,4.15,42.63,82.71,3,1,0.0,32,0.0,50.5400301464,50.5398394915,9.60646381483,9.60690854344
5551,2016,514,1982,1028,23.996,2.7,K,KW,B5,2,SB,Stahlbeton,Stahlbeton,DN,400,400,23207.73,2.27650872123,4.14,64.47,82.64,2,2,0.0,33,0.0,50.5404149558,50.540346839,9.60517700117,9.6054835108
5576,2016,515,1982,1030,76.89,1.98,K,KW,B5,2,SB,Stahlbeton,Stahlbeton,DN,400,400,61984.87,1.95652434663,4.14,70.87,82.64,2,2,0.0,33,0.0,50.5403433542,50.5400347067,9.60549644955,9.60645159564
